Time,Vessel East,Vessel North,Vessel Latitude,Vessel Longitude,Vessel Height,Vessel Gyro,ROV East,ROV North,ROV Latitude,ROV Longitude,ROV Height,ROV Gyro
10:52:47.166,  545357.0561,7038514.9324, 63.472114, 9.910208, 40.8042,  173.9800,  545205.7439,7038490.8876, 63.471918, 9.907165, -132.2350,  207.0400
10:52:48.166,  545357.0504,7038514.9347, 63.472114, 9.910207, 40.8042,  173.9800,  545205.7769,7038490.8017, 63.471917, 9.907165, -132.2420,  207.1900
10:52:49.166,  545357.0417,7038514.9348, 63.472114, 9.910207, 40.8042,  173.9800,  545205.6752,7038490.7345, 63.471917, 9.907163, -132.0800,  207.6500
10:52:50.166,  545357.0325,7038514.9338, 63.472114, 9.910207, 40.8042,  173.9300,  545205.6497,7038490.8202, 63.471917, 9.907163, -132.0550,  208.2600
10:52:51.167,  545357.0250,7038514.9340, 63.472114, 9.910207, 40.8042,  173.9100,  545205.7008,7038490.6768, 63.471916, 9.907164, -132.0800,  208.9200
10:52:52.168,  545357.0193,7038514.9340, 63.472114, 9.910207, 40.7942,  173.9200,  545205.5547,7038491.0814, 63.471920, 9.907161, -131.9220,  209.6800
10:52:53.169,  545357.0142,7038514.9319, 63.472114, 9.910207, 40.7942,  173.9000,  545205.2871,7038490.8634, 63.471918, 9.907156, -131.5430,  210.5100
10:52:54.169,  545357.0088,7038514.9288, 63.472114, 9.910207, 40.8042,  173.8500,  545205.2800,7038490.8018, 63.471917, 9.907155, -131.5530,  209.8100
10:52:55.170,  545357.0036,7038514.9265, 63.472114, 9.910207, 40.8142,  173.8300,  545204.9632,7038490.9670, 63.471919, 9.907149, -131.1890,  209.0100
10:52:56.170,  545356.9996,7038514.9239, 63.472114, 9.910206, 40.7942,  173.8300,  545204.9491,7038491.1725, 63.471921, 9.907149, -131.1930,  209.2600
10:52:57.170,  545356.9982,7038514.9201, 63.472114, 9.910206, 40.7942,  173.7900,  545205.0181,7038490.8903, 63.471918, 9.907150, -131.2590,  209.8600
10:52:58.170,  545356.9999,7038514.9163, 63.472114, 9.910206, 40.8042,  173.7300,  545204.8773,7038491.0612, 63.471920, 9.907147, -131.2130,  209.2700
10:52:59.171,  545357.0024,7038514.9141, 63.472114, 9.910206, 40.8042,  173.7000,  545204.7614,7038490.8890, 63.471918, 9.907145, -131.1370,  207.5300
10:53:00.172,  545357.0048,7038514.9120, 63.472114, 9.910207, 40.7942,  173.6900,  545204.7772,7038490.9952, 63.471919, 9.907145, -131.3070,  206.4400
10:53:01.172,  545357.0081,7038514.9087, 63.472114, 9.910207, 40.7842,  173.6600,  545204.9153,7038490.7007, 63.471916, 9.907148, -131.5190,  205.7000
10:53:02.173,  545357.0139,7038514.9058, 63.472114, 9.910207, 40.7942,  173.6300,  545204.9161,7038490.9642, 63.471919, 9.907148, -131.6810,  204.5600
10:53:03.174,  545357.0223,7038514.9054, 63.472114, 9.910207, 40.7942,  173.6500,  545204.9162,7038490.9642, 63.471919, 9.907148, -131.6810,  202.7300
10:53:04.174,  545357.0309,7038514.9055, 63.472114, 9.910207, 40.7942,  173.6900,  545204.9161,7038490.9642, 63.471919, 9.907148, -131.6810,  200.4500
10:53:05.174,  545357.0379,7038514.9038, 63.472114, 9.910207, 40.7942,  173.6800,  545204.9161,7038490.9642, 63.471919, 9.907148, -131.6810,  198.8500
10:53:06.175,  545357.0434,7038514.9009, 63.472114, 9.910207, 40.7942,  173.7000,  545204.3581,7038490.8973, 63.471918, 9.907137, -131.4390,  197.8300
10:53:07.175,  545357.0468,7038514.8983, 63.472114, 9.910207, 40.7942,  173.7600,  545204.3273,7038491.0971, 63.471920, 9.907136, -131.5560,  197.1500
10:53:08.176,  545357.0483,7038514.8978, 63.472114, 9.910207, 40.7942,  173.8100,  545204.2962,7038490.8649, 63.471918, 9.907136, -131.6270,  196.8800
10:53:09.177,  545357.0486,7038514.8976, 63.472114, 9.910207, 40.7842,  173.7900,  545204.3438,7038491.0066, 63.471919, 9.907137, -131.7640,  196.9300
10:53:10.177,  545357.0483,7038514.8952, 63.472114, 9.910207, 40.7942,  173.7600,  545204.4982,7038491.1410, 63.471920, 9.907140, -132.1250,  197.1400
10:53:11.179,  545357.0454,7038514.8923, 63.472114, 9.910207, 40.8442,  173.8000,  545204.2967,7038491.1641, 63.471921, 9.907136, -132.0220,  197.4000
10:53:12.178,  545357.0385,7038514.8900, 63.472114, 9.910207, 40.8442,  173.8200,  545204.0481,7038490.9593, 63.471919, 9.907131, -131.8280,  197.7500
10:53:13.179,  545357.0295,7038514.8868, 63.472114, 9.910207, 40.8442,  173.7800,  545204.1081,7038490.9447, 63.471919, 9.907132, -131.9120,  198.1300
10:53:14.179,  545357.0223,7038514.8826, 63.472114, 9.910207, 40.8442,  173.7600,  545204.3019,7038490.9045, 63.471918, 9.907136, -132.2070,  198.5700
10:53:15.180,  545357.0160,7038514.8792, 63.472114, 9.910207, 40.8242,  173.7900,  545204.0117,7038491.2160, 63.471921, 9.907130, -131.9720,  199.0700
10:53:16.181,  545357.0093,7038514.8739, 63.472114, 9.910207, 40.8342,  173.7900,  545203.9778,7038491.2361, 63.471921, 9.907129, -131.9470,  199.0200
10:53:17.181,  545357.0029,7038514.8659, 63.472114, 9.910206, 40.8342,  173.7600,  545204.0884,7038490.7814, 63.471917, 9.907131, -132.0000,  194.7900
10:53:18.181,  545356.9981,7038514.8585, 63.472114, 9.910206, 40.8342,  173.7500,  545204.1303,7038490.8700, 63.471918, 9.907132, -131.8960,  191.7300
10:53:19.183,  545356.9955,7038514.8532, 63.472114, 9.910206, 40.8342,  173.7800,  545204.1733,7038491.0596, 63.471920, 9.907133, -131.9100,  190.3700
10:53:20.182,  545356.9952,7038514.8474, 63.472114, 9.910206, 40.8442,  173.7600,  545204.2224,7038490.7777, 63.471917, 9.907134, -131.9230,  191.2800
10:53:21.184,  545356.9961,7038514.8404, 63.472114, 9.910206, 40.8442,  173.7100,  545204.0967,7038490.9063, 63.471918, 9.907132, -131.8790,  193.6600
10:53:22.184,  545356.9970,7038514.8352, 63.472114, 9.910206, 40.8442,  173.7000,  545203.9659,7038491.0244, 63.471919, 9.907129, -131.8120,  196.0200
10:53:23.184,  545356.9982,7038514.8325, 63.472113, 9.910206, 40.8142,  173.7000,  545203.9697,7038490.3817, 63.471914, 9.907129, -131.7860,  197.5000
10:53:24.184,  545357.0008,7038514.8291, 63.472113, 9.910206, 40.8242,  173.6700,  545204.0612,7038490.5301, 63.471915, 9.907131, -131.9180,  198.5400
10:53:25.191,  545357.0059,7038514.8246, 63.472113, 9.910207, 40.8242,  173.6000,  545204.0681,7038490.3250, 63.471913, 9.907131, -131.9840,  199.7100
10:53:26.186,  545357.0127,7038514.8213, 63.472113, 9.910207, 40.8342,  173.6000,  545203.8417,7038490.4503, 63.471914, 9.907126, -131.8180,  200.8100
10:53:27.190,  545357.0184,7038514.8203, 63.472113, 9.910207, 40.8342,  173.6400,  545204.0216,7038490.3892, 63.471914, 9.907130, -132.0940,  202.0200
10:53:28.187,  545357.0233,7038514.8198, 63.472113, 9.910207, 40.8442,  173.6500,  545204.0982,7038490.3942, 63.471914, 9.907132, -132.2110,  203.4000
10:53:29.190,  545357.0291,7038514.8189, 63.472113, 9.910207, 40.8442,  173.6600,  545203.9891,7038490.2587, 63.471912, 9.907129, -132.1340,  204.7700
10:53:30.188,  545357.0358,7038514.8194, 63.472113, 9.910207, 40.8442,  173.6900,  545203.8060,7038489.6057, 63.471907, 9.907125, -131.8830,  206.0300
10:53:31.188,  545357.0417,7038514.8220, 63.472113, 9.910207, 40.8442,  173.7400,  545203.9327,7038490.0908, 63.471911, 9.907128, -132.1000,  204.0700
10:53:32.192,  545357.0450,7038514.8250, 63.472113, 9.910207, 40.8542,  173.7900,  545204.0141,7038490.2791, 63.471913, 9.907130, -132.1690,  202.5100
10:53:33.191,  545357.0451,7038514.8268, 63.472113, 9.910207, 40.8342,  173.8200,  545203.8832,7038490.0316, 63.471910, 9.907127, -131.9280,  201.7500
10:53:34.191,  545357.0433,7038514.8296, 63.472113, 9.910207, 40.8342,  173.8700,  545203.8992,7038490.3173, 63.471913, 9.907128, -131.9660,  201.3200
10:53:35.191,  545357.0403,7038514.8336, 63.472113, 9.910207, 40.8342,  173.9000,  545203.8881,7038490.3702, 63.471913, 9.907127, -131.9540,  201.1000
10:53:36.192,  545357.0362,7038514.8372, 63.472114, 9.910207, 40.8342,  173.9100,  545203.8430,7038490.4346, 63.471914, 9.907126, -131.9320,  201.0900
10:53:37.191,  545357.0307,7038514.8396, 63.472114, 9.910207, 40.8442,  173.9200,  545203.8681,7038490.5572, 63.471915, 9.907127, -132.0070,  201.2500
10:53:38.192,  545357.0240,7038514.8421, 63.472114, 9.910207, 40.8342,  173.9200,  545203.8501,7038490.7998, 63.471917, 9.907127, -132.0180,  201.5200
10:53:39.192,  545357.0170,7038514.8452, 63.472114, 9.910207, 40.8342,  173.9500,  545203.8863,7038491.1192, 63.471920, 9.907128, -132.0830,  201.8400
10:53:40.193,  545357.0109,7038514.8473, 63.472114, 9.910207, 40.8342,  173.9500,  545203.9107,7038491.0883, 63.471920, 9.907128, -132.1140,  202.2400
10:53:41.195,  545357.0063,7038514.8477, 63.472114, 9.910207, 40.8342,  173.9400,  545203.9082,7038491.0804, 63.471920, 9.907128, -132.1140,  202.0700
10:53:42.195,  545357.0025,7038514.8478, 63.472114, 9.910206, 40.8342,  173.9500,  545203.8822,7038491.3360, 63.471922, 9.907127, -132.1130,  199.1100
10:53:43.194,  545356.9990,7038514.8484, 63.472114, 9.910206, 40.8242,  173.9600,  545203.8362,7038490.9963, 63.471919, 9.907126, -132.0160,  194.8200
10:53:44.195,  545356.9959,7038514.8473, 63.472114, 9.910206, 40.8242,  173.9400,  545204.2593,7038490.7110, 63.471916, 9.907135, -132.4020,  191.6800
10:53:45.199,  545356.9945,7038514.8444, 63.472114, 9.910206, 40.8242,  173.9300,  545204.2923,7038490.4404, 63.471914, 9.907135, -132.3670,  189.2300
10:53:46.197,  545356.9951,7038514.8411, 63.472114, 9.910206, 40.8142,  173.9100,  545204.3918,7038490.4929, 63.471915, 9.907137, -132.4430,  187.3300
10:53:47.196,  545356.9970,7038514.8381, 63.472114, 9.910206, 40.8242,  173.8700,  545204.3549,7038490.9232, 63.471918, 9.907137, -132.4170,  185.8400
10:53:48.197,  545356.9998,7038514.8346, 63.472114, 9.910206, 40.8142,  173.8300,  545204.3274,7038490.8332, 63.471918, 9.907136, -132.3170,  184.7300
10:53:49.197,  545357.0033,7038514.8298, 63.472113, 9.910206, 40.8142,  173.8100,  545204.2291,7038491.0639, 63.471920, 9.907134, -132.1950,  183.8200
10:53:50.198,  545357.0078,7038514.8241, 63.472113, 9.910207, 40.8242,  173.8100,  545204.1977,7038490.8478, 63.471918, 9.907134, -132.0770,  183.5100
10:53:51.197,  545357.0141,7038514.8189, 63.472113, 9.910207, 40.8342,  173.8000,  545204.1494,7038491.4735, 63.471923, 9.907133, -132.1080,  183.4900
10:53:52.198,  545357.0220,7038514.8145, 63.472113, 9.910207, 40.8342,  173.8100,  545204.3577,7038490.6321, 63.471916, 9.907137, -132.2680,  183.7300
10:53:53.200,  545357.0307,7038514.8097, 63.472113, 9.910207, 40.8242,  173.8200,  545204.0938,7038490.8591, 63.471918, 9.907132, -132.0110,  184.2300
10:53:54.199,  545357.0384,7038514.8041, 63.472113, 9.910207, 40.8242,  173.8500,  545203.8812,7038491.1264, 63.471920, 9.907127, -131.8040,  184.9900
10:53:55.199,  545357.0436,7038514.7992, 63.472113, 9.910207, 40.8342,  173.8800,  545203.9167,7038491.2635, 63.471921, 9.907128, -131.8960,  185.9900
10:53:56.199,  545357.0467,7038514.7956, 63.472113, 9.910207, 40.8342,  173.9300,  545203.8025,7038491.1084, 63.471920, 9.907126, -131.7990,  186.9900
10:53:57.200,  545357.0487,7038514.7921, 63.472113, 9.910207, 40.8342,  173.9800,  545203.6961,7038490.9347, 63.471919, 9.907124, -131.7320,  187.9900
10:53:58.200,  545357.0495,7038514.7882, 63.472113, 9.910207, 40.8342,  173.9800,  545203.7769,7038490.9558, 63.471919, 9.907125, -131.9070,  189.0400
10:53:59.203,  545357.0478,7038514.7849, 63.472113, 9.910207, 40.8442,  173.9800,  545203.6754,7038491.2128, 63.471921, 9.907123, -131.9680,  190.2600
10:54:00.201,  545357.0420,7038514.7825, 63.472113, 9.910207, 40.8442,  174.0000,  545203.6597,7038490.6771, 63.471916, 9.907123, -131.9540,  191.0500
10:54:01.201,  545357.0336,7038514.7801, 63.472113, 9.910207, 40.8342,  174.0100,  545203.5908,7038490.6053, 63.471916, 9.907121, -131.8690,  190.4500
10:54:02.203,  545357.0252,7038514.7774, 63.472113, 9.910207, 40.8342,  174.0200,  545203.6002,7038490.6592, 63.471916, 9.907122, -131.8950,  190.5400
10:54:03.202,  545357.0180,7038514.7759, 63.472113, 9.910207, 40.8542,  174.0100,  545203.7146,7038490.9401, 63.471919, 9.907124, -132.1170,  190.9600
10:54:04.203,  545357.0112,7038514.7761, 63.472113, 9.910207, 40.8542,  174.0300,  545203.7932,7038490.5346, 63.471915, 9.907125, -132.2360,  191.3600
10:54:05.203,  545357.0040,7038514.7760, 63.472113, 9.910206, 40.8342,  174.0400,  545203.8412,7038490.1689, 63.471912, 9.907126, -132.3250,  191.1700
10:54:06.203,  545356.9970,7038514.7750, 63.472113, 9.910206, 40.8342,  174.0300,  545203.7208,7038490.6633, 63.471916, 9.907124, -132.2680,  190.9800
10:54:07.206,  545356.9912,7038514.7754, 63.472113, 9.910206, 40.8342,  174.0200,  545203.6680,7038491.1724, 63.471921, 9.907123, -132.2860,  191.0500
10:54:08.205,  545356.9876,7038514.7780, 63.472113, 9.910206, 40.8242,  174.0200,  545203.7826,7038490.7613, 63.471917, 9.907125, -132.4160,  190.3300
10:54:09.204,  545356.9857,7038514.7801, 63.472113, 9.910206, 40.8142,  174.0300,  545203.6360,7038490.7377, 63.471917, 9.907122, -132.2880,  191.8000
10:54:10.205,  545356.9851,7038514.7813, 63.472113, 9.910206, 40.8242,  174.0000,  545203.6871,7038490.8052, 63.471917, 9.907123, -132.5140,  194.7700
10:54:11.205,  545356.9852,7038514.7838, 63.472113, 9.910206, 40.8242,  173.9800,  545203.3788,7038490.8400, 63.471918, 9.907117, -132.3970,  197.8500
10:54:12.207,  545356.9863,7038514.7879, 63.472113, 9.910206, 40.8142,  173.9900,  545203.3508,7038490.9295, 63.471919, 9.907117, -132.5930,  206.1700
10:54:13.207,  545356.9893,7038514.7912, 63.472113, 9.910206, 40.8142,  173.9600,  545203.0036,7038491.1831, 63.471921, 9.907110, -132.4840,  215.0800
10:54:14.207,  545356.9944,7038514.7932, 63.472113, 9.910206, 40.8142,  173.8900,  545202.9378,7038491.0720, 63.471920, 9.907108, -132.6280,  218.9100
10:54:15.207,  545357.0005,7038514.7967, 63.472113, 9.910206, 40.8142,  173.8900,  545202.9373,7038491.0545, 63.471920, 9.907108, -132.7600,  218.3400
10:54:16.208,  545357.0064,7038514.8023, 63.472113, 9.910207, 40.8042,  173.9400,  545203.1063,7038491.4253, 63.471923, 9.907112, -132.9560,  210.4500
10:54:17.208,  545357.0125,7038514.8068, 63.472113, 9.910207, 40.7942,  173.9500,  545203.1879,7038491.5672, 63.471924, 9.907114, -132.8220,  202.1000
10:54:18.209,  545357.0196,7038514.8099, 63.472113, 9.910207, 40.8042,  173.9300,  545203.5651,7038491.9192, 63.471927, 9.907121, -133.1670,  197.0400
10:54:19.210,  545357.0268,7038514.8145, 63.472113, 9.910207, 40.8142,  173.9700,  545203.7146,7038491.8774, 63.471927, 9.907124, -133.2880,  190.9100
10:54:20.210,  545357.0326,7038514.8205, 63.472113, 9.910207, 40.8142,  174.0300,  545203.6114,7038492.3600, 63.471931, 9.907122, -132.9550,  178.4800
10:54:21.211,  545357.0365,7038514.8249, 63.472113, 9.910207, 40.8142,  174.0400,  545204.1101,7038492.3180, 63.471931, 9.907132, -133.2270,  168.7500
10:54:22.212,  545357.0384,7038514.8275, 63.472113, 9.910207, 40.8142,  174.0300,  545203.9973,7038492.7072, 63.471934, 9.907130, -133.0590,  162.0900
10:54:23.212,  545357.0377,7038514.8310, 63.472113, 9.910207, 40.8142,  174.0400,  545204.1685,7038493.2055, 63.471939, 9.907134, -133.2140,  156.9100
10:54:24.215,  545357.0349,7038514.8348, 63.472113, 9.910207, 40.8142,  174.0600,  545204.1652,7038493.3720, 63.471940, 9.907134, -133.1610,  154.2100
10:54:25.213,  545357.0306,7038514.8366, 63.472114, 9.910207, 40.8142,  174.0400,  545204.1643,7038493.3490, 63.471940, 9.907134, -133.1460,  157.0600
10:54:26.213,  545357.0257,7038514.8373, 63.472114, 9.910207, 40.8042,  174.0200,  545204.2447,7038493.4169, 63.471941, 9.907135, -133.3230,  167.1000
10:54:27.214,  545357.0201,7038514.8387, 63.472114, 9.910207, 40.8042,  174.0300,  545203.9680,7038492.9717, 63.471937, 9.907130, -133.0750,  174.9800
10:54:28.214,  545357.0150,7038514.8404, 63.472114, 9.910207, 40.8042,  174.0200,  545203.8971,7038492.9924, 63.471937, 9.907128, -133.0450,  180.3900
10:54:29.215,  545357.0111,7038514.8403, 63.472114, 9.910207, 40.7942,  173.9700,  545203.9009,7038492.9045, 63.471936, 9.907128, -133.1540,  184.5600
10:54:30.216,  545357.0076,7038514.8397, 63.472114, 9.910207, 40.7942,  173.9500,  545203.8750,7038492.4954, 63.471933, 9.907128, -133.1980,  186.2100
10:54:31.217,  545357.0033,7038514.8399, 63.472114, 9.910206, 40.7842,  173.9600,  545203.9243,7038492.4490, 63.471932, 9.907129, -133.2850,  185.6100
